scale	roiS	series_name	nr_in_chamber	nr_class	name	file_id	histogram_cv	histogram_energy	histogram_entropy	histogram_kurtosis	histogram_mean	histogram_median	histogram_skewness	histogram_variance	cluster_prominence	cluster_shade	correlation	diagonal_moment	difference_energy	difference_entropy	energy	entropy	inertia	inverse_different_moment	kappa	maximum_probability	sum_energy	sum_entropy	sum_variance	created_at	error	algorithm	assignment_id.1	series	chamber	day_date	start_pipetting	pipetting_duration	doorclose_duration	reset_duration	p_norm_id	p_colour_id	parameter_id.1	colour_r	colour_g	colour_b	colour_routine	colour_type	norm_a	norm_b	norm_scale	norm_type	roi_inner	roi_outer	roi_angle_start	roi_angle_end	roi_type	roi_section	assessment	assignment_id.2	nr_class.1	name.1	series.1	nr_chamber_solution	nr_basic_solution	nr_substance	last_solution	evaporation_duration_in_hour_minute	evaporation_duration_in_sec	evaporation_duration	crystal_duration	replikats	cucl2_in_mg	substance_in_mg	specs_group	specs_supplier	substance_group	sample	supplier	it8check	max_error	mean_error	center	x	y	center_x	center_y	assignment_id.3	nr_class.2	class_desc	parameter_id	assignment_id
2	0-100	GEX	16	19	H1.2024.02.05.GEX-16-2024.02.09_16_42.cut.tif	1640096	0.259699	0.008782	4.909734	0.195232	127.759667	130	-0.270679	1100.851124	50876605.370888	-95844.22572	0.807554	69.019195	0.031511	3.721699	0.000151	9.21543	419.599398	0.080699	0.018847	0.00043	0.004695	5.541027	3941.093616	Fri Mar 15 13:36:43.66939 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	19	H1.2024.02.05.GEX-16-2024.02.09_16_42.cut.tif	264119	1	2	2	0	447:31	1611060	39960	NA	7	150	350	HOM3 MEX6-A	Bingenheim / cress	HOM3 MEX6-A	cress	Bingenheim	NA	9.6	1.53	NA	4.6228	5.7404	NA	NA	19644	19	HOM3 MEX6-A	5	19644
2	0-100	GEX	17	21	H1.2024.02.05.GEX-17-2024.02.09_16_45.cut.tif	1640097	0.257884	0.008776	4.899917	0.087716	127.557505	130	-0.299294	1082.086757	49092059.103892	-97571.969791	0.830448	83.289237	0.032879	3.660852	0.000155	9.153268	365.378314	0.079714	0.018409	0.000433	0.00466	5.538863	3944.540081	Fri Mar 15 13:36:45.289659 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-17-2024.02.09_16_45.cut.tif	264119	3	4	4	0	444:41	1600860	49260	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.4	1.51	NA	4.48733333333	5.31706666667	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	18	21	H1.2024.02.05.GEX-18-2024.02.09_16_45.cut.tif	1640098	0.259206	0.00884	4.908071	0.280227	127.62538	130	-0.23098	1094.369947	51833518.284381	-78525.510236	0.802162	60.367559	0.031023	3.734042	0.00015	9.226522	428.89658	0.077934	0.017438	0.000414	0.004727	5.539274	3906.94738	Fri Mar 15 13:36:47.40497 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-18-2024.02.09_16_45.cut.tif	264119	3	4	4	0	445:51	1605060	42960	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.4	1.51	NA	4.6736	5.90973333333	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	19	23	H1.2024.02.05.GEX-19-2024.02.09_16_45.cut.tif	1640099	0.256951	0.008965	4.897092	0.222686	127.57169	130	-0.267207	1074.509828	49458376.935744	-84157.714796	0.794022	74.708497	0.029796	3.756764	0.000147	9.236807	438.963126	0.075448	0.016668	0.000449	0.004827	5.52618	3823.278361	Fri Mar 15 13:36:45.500742 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	23	H1.2024.02.05.GEX-19-2024.02.09_16_45.cut.tif	264119	5	6	6	0	447:31	1611060	39060	NA	7	150	350	HOM3 MEX6-E	Bingenheim / cress	HOM3 MEX6-E	cress	Bingenheim	NA	9.4	1.51	NA	4.2672	5.11386666667	NA	NA	19644	23	HOM3 MEX6-E	5	19644
2	0-100	GEX	20	24	H1.2024.02.05.GEX-20-2024.02.09_16_45.cut.tif	1640100	0.255935	0.008762	4.89747	0.025548	127.64125	130	-0.215247	1067.193316	45638461.250726	-69527.708723	0.801577	53.202032	0.030787	3.733084	0.000148	9.223936	423.151068	0.077075	0.017184	0.000414	0.004651	5.534015	3841.979757	Fri Mar 15 13:36:46.814387 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	24	H1.2024.02.05.GEX-20-2024.02.09_16_45.cut.tif	264119	6	7	7	0	446:1	1605660	41460	NA	7	150	350	HOM3 MEX6-F	Bingenheim / cress	HOM3 MEX6-F	cress	Bingenheim	NA	9.4	1.51	NA	4.4196	5.55413333333	NA	NA	19644	24	HOM3 MEX6-F	5	19644
2	0-100	GEX	21	24	H1.2024.02.05.GEX-21-2024.02.09_16_49.cut.tif	1640101	0.257055	0.008901	4.899432	0.279365	127.731521	130	-0.248602	1078.075519	50591937.871146	-82671.415205	0.805852	74.387655	0.031083	3.724329	0.000151	9.209588	416.060927	0.078481	0.018096	0.000446	0.004759	5.532242	3869.960606	Fri Mar 15 13:36:47.417153 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	24	H1.2024.02.05.GEX-21-2024.02.09_16_49.cut.tif	264119	6	7	7	0	448:31	1614660	44760	NA	7	150	350	HOM3 MEX6-F	Bingenheim / cress	HOM3 MEX6-F	cress	Bingenheim	NA	9.6	1.48	NA	4.6228	5.6896	NA	NA	19644	24	HOM3 MEX6-F	5	19644
2	0-100	GEX	22	24	H1.2024.02.05.GEX-22-2024.02.09_16_49.cut.tif	1640102	0.258153	0.008805	4.904668	0.136249	127.716751	130	-0.262766	1087.04771	49098800.100139	-84900.842123	0.798342	66.887013	0.029916	3.753924	0.000144	9.247034	436.807309	0.076202	0.017357	0.000414	0.004712	5.537172	3895.344051	Fri Mar 15 13:36:49.346039 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	24	H1.2024.02.05.GEX-22-2024.02.09_16_49.cut.tif	264119	6	7	7	0	449:41	1618860	40860	NA	7	150	350	HOM3 MEX6-F	Bingenheim / cress	HOM3 MEX6-F	cress	Bingenheim	NA	9.6	1.48	NA	4.4704	5.30013333333	NA	NA	19644	24	HOM3 MEX6-F	5	19644
2	0-100	GEX	24	22	H1.2024.02.05.GEX-24-2024.02.09_16_49.cut.tif	1640104	0.260266	0.008797	4.913488	0.270595	127.617068	129	-0.212959	1103.191653	53581922.362899	-71671.128177	0.805193	58.467338	0.029946	3.746321	0.000143	9.247478	427.065461	0.075634	0.016766	0.000435	0.004709	5.547545	3957.435566	Fri Mar 15 13:36:50.518268 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	22	H1.2024.02.05.GEX-24-2024.02.09_16_49.cut.tif	264119	4	5	5	0	445:31	1603860	39660	NA	7	150	350	HOM3 MEX6-D	Bingenheim / cress	HOM3 MEX6-D	cress	Bingenheim	NA	9.6	1.48	NA	4.5212	5.2324	NA	NA	19644	22	HOM3 MEX6-D	5	19644
2	0-100	GEX	25	21	H1.2024.02.05.GEX-25-2024.02.09_17_00.cut.tif	1640105	0.270967	0.008183	4.945362	0.019721	127.559629	129	-0.169433	1194.705042	59358124.693634	-67421.276508	0.882227	66.329577	0.039218	3.503338	0.000171	9.04237	278.069925	0.094372	0.024171	0.000437	0.00426	5.594416	4444.074458	Fri Mar 15 13:36:52.093997 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-25-2024.02.09_17_00.cut.tif	264119	3	4	4	0	451:51	1626660	56760	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.44	1.45	NA	4.69053333333	7.38293333333	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	26	21	H1.2024.02.05.GEX-26-2024.02.09_17_00.cut.tif	1640106	0.267049	0.008329	4.938779	-0.02529	127.747734	130	-0.243205	1163.825708	53630710.771566	-97908.805813	0.859465	86.291829	0.036179	3.583885	0.00016	9.11489	322.763891	0.088053	0.021782	0.000419	0.004364	5.581759	4270.605083	Fri Mar 15 13:36:51.481391 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-26-2024.02.09_17_00.cut.tif	264119	3	4	4	0	447:41	1611660	51960	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.44	1.45	NA	4.79213333333	7.04426666667	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	27	20	H1.2024.02.05.GEX-27-2024.02.09_17_00.cut.tif	1640107	0.253437	0.008992	4.885871	0.153378	127.58055	130	-0.216061	1045.461982	44064932.201049	-64089.170956	0.779405	51.203753	0.029257	3.77624	0.000146	9.244003	457.554643	0.073197	0.015732	0.000444	0.00484	5.512021	3690.815439	Fri Mar 15 13:36:51.782791 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	20	H1.2024.02.05.GEX-27-2024.02.09_17_00.cut.tif	264119	2	3	3	0	450:51	1623060	39060	NA	7	150	350	HOM3 MEX6-B	Bingenheim / cress	HOM3 MEX6-B	cress	Bingenheim	NA	9.44	1.45	NA	4.30106666667	5.87586666667	NA	NA	19644	20	HOM3 MEX6-B	5	19644
2	0-100	GEX	28	22	H1.2024.02.05.GEX-28-2024.02.09_17_00.cut.tif	1640108	0.25994	0.008795	4.911801	0.307071	127.710705	130	-0.236295	1102.046992	52086732.699043	-85944.264109	0.802637	66.513571	0.030227	3.744193	0.000145	9.23919	428.628283	0.076183	0.016865	0.000423	0.004709	5.540292	3914.921604	Fri Mar 15 15:22:03.15671 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	22	H1.2024.02.05.GEX-28-2024.02.09_17_00.cut.tif	264119	4	5	5	0	449:31	1618260	42660	NA	7	150	350	HOM3 MEX6-D	Bingenheim / cress	HOM3 MEX6-D	cress	Bingenheim	NA	9.44	1.45	NA	4.40266666667	6.1976	NA	NA	19644	22	HOM3 MEX6-D	5	19644
2	0-100	GEX	29	21	H1.2024.02.05.GEX-29-2024.02.09_17_04.cut.tif	1640109	0.255119	0.008803	4.887239	0.00903	127.589602	131	-0.288002	1059.538053	43909340.13765	-88566.020094	0.814709	69.364208	0.032918	3.677711	0.000157	9.149595	388.500421	0.080593	0.018471	0.000437	0.004697	5.517766	3804.897284	Fri Mar 15 13:36:54.427562 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-29-2024.02.09_17_04.cut.tif	264119	3	4	4	0	449:1	1616460	51660	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.7	1.43	NA	4.1148	7.45066666667	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	30	24	H1.2024.02.05.GEX-30-2024.02.09_17_04.cut.tif	1640110	0.254626	0.008988	4.892017	0.24178	127.679115	130	-0.19847	1056.923763	47924803.805875	-66663.962647	0.789989	68.572542	0.029375	3.763991	0.000146	9.241555	442.258704	0.07397	0.016409	0.000437	0.004817	5.5234	3769.511449	Fri Mar 15 13:36:54.935478 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	24	H1.2024.02.05.GEX-30-2024.02.09_17_04.cut.tif	264119	6	7	7	0	445:21	1603260	41460	NA	7	150	350	HOM3 MEX6-F	Bingenheim / cress	HOM3 MEX6-F	cress	Bingenheim	NA	9.7	1.43	NA	4.2672	5.588	NA	NA	19644	24	HOM3 MEX6-F	5	19644
2	0-100	GEX	31	23	H1.2024.02.05.GEX-31-2024.02.09_17_04.cut.tif	1640111	0.253589	0.008943	4.884608	0.103751	127.616739	130	-0.295053	1047.311312	46066325.997281	-93838.00501	0.80681	69.595708	0.031607	3.708132	0.000154	9.183965	404.627397	0.078031	0.017626	0.00041	0.004769	5.519946	3784.271317	Fri Mar 15 13:36:59.332411 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	23	H1.2024.02.05.GEX-31-2024.02.09_17_04.cut.tif	264119	5	6	6	0	449:31	1618260	46560	NA	7	150	350	HOM3 MEX6-E	Bingenheim / cress	HOM3 MEX6-E	cress	Bingenheim	NA	9.7	1.43	NA	4.1148	7.07813333333	NA	NA	19644	23	HOM3 MEX6-E	5	19644
2	0-100	GEX	32	19	H1.2024.02.05.GEX-32-2024.02.09_17_04.cut.tif	1640112	0.259138	0.008716	4.911568	0.204083	127.586044	129	-0.182622	1093.120489	50865007.070802	-59878.146019	0.802452	44.958627	0.030027	3.746984	0.000142	9.250122	429.550095	0.075352	0.016878	0.000375	0.004638	5.547045	3919.268192	Fri Mar 15 13:36:56.304317 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	19	H1.2024.02.05.GEX-32-2024.02.09_17_04.cut.tif	264119	1	2	2	0	446:31	1607460	37860	NA	7	150	350	HOM3 MEX6-A	Bingenheim / cress	HOM3 MEX6-A	cress	Bingenheim	NA	9.7	1.43	NA	3.69146666667	5.588	NA	NA	19644	19	HOM3 MEX6-A	5	19644
2	0-100	GEX	33	21	H1.2024.02.05.GEX-33-2024.02.09_17_07.cut.tif	1640113	0.258358	0.008924	4.902504	0.214623	127.690135	130	-0.245945	1088.323127	49755689.861594	-80955.777216	0.801038	65.053718	0.030837	3.737068	0.000152	9.222777	429.384904	0.078077	0.01754	0.000465	0.004796	5.532042	3886.867878	Fri Mar 15 13:36:56.457722 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-33-2024.02.09_17_07.cut.tif	264119	3	4	4	0	450:1	1620060	37260	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.67	1.42	NA	4.45346666667	5.60493333333	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	34	21	H1.2024.02.05.GEX-34-2024.02.09_17_07.cut.tif	1640114	0.263561	0.008666	4.925793	0.276373	127.69087	130	-0.21314	1132.613755	55936340.322252	-79740.400016	0.828522	83.313431	0.0318	3.690221	0.000149	9.204393	383.206107	0.079357	0.018614	0.000419	0.004606	5.562596	4086.232509	Fri Mar 15 13:36:57.359988 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	21	H1.2024.02.05.GEX-34-2024.02.09_17_07.cut.tif	264119	3	4	4	0	447:31	1611060	41760	NA	7	150	350	HOM3 MEX6-C	Bingenheim / cress	HOM3 MEX6-C	cress	Bingenheim	NA	9.67	1.42	NA	4.318	5.35093333333	NA	NA	19644	21	HOM3 MEX6-C	5	19644
2	0-100	GEX	35	20	H1.2024.02.05.GEX-35-2024.02.09_17_07.cut.tif	1640115	0.254503	0.008953	4.890229	0.145464	127.594845	130	-0.220695	1054.512859	46720848.1147	-71766.593581	0.792722	65.897156	0.029621	3.757124	0.000146	9.235043	436.748992	0.074133	0.016261	0.000451	0.004802	5.52298	3777.384	Fri Mar 15 13:36:58.580237 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	20	H1.2024.02.05.GEX-35-2024.02.09_17_07.cut.tif	264119	2	3	3	0	447:21	1610460	40560	NA	7	150	350	HOM3 MEX6-B	Bingenheim / cress	HOM3 MEX6-B	cress	Bingenheim	NA	9.67	1.42	NA	4.4704	5.36786666667	NA	NA	19644	20	HOM3 MEX6-B	5	19644
2	0-100	GEX	36	19	H1.2024.02.05.GEX-36-2024.02.09_17_07.cut.tif	1640116	0.255687	0.008853	4.896787	0.083528	127.583478	130	-0.188048	1064.157236	45519007.344905	-57474.003384	0.791188	50.502895	0.030163	3.754736	0.000147	9.239619	442.090649	0.076501	0.017128	0.000428	0.004729	5.529492	3792.249097	Fri Mar 15 13:37:01.370731 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	19	H1.2024.02.05.GEX-36-2024.02.09_17_07.cut.tif	264119	1	2	2	0	449:51	1619460	36960	NA	7	150	350	HOM3 MEX6-A	Bingenheim / cress	HOM3 MEX6-A	cress	Bingenheim	NA	9.67	1.42	NA	4.2672	6.38386666667	NA	NA	19644	19	HOM3 MEX6-A	5	19644
2	0-100	GEX	37	22	H1.2024.02.05.GEX-37-2024.02.09_17_11.cut.tif	1640117	0.260807	0.008815	4.902339	0.180785	127.435105	131	-0.24536	1104.631699	53078422.580392	-80544.818826	0.828779	64.301014	0.03335	3.662551	0.000159	9.150354	377.036208	0.08244	0.01927	0.000462	0.00471	5.53735	4027.061535	Fri Mar 15 13:36:59.951692 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	22	H1.2024.02.05.GEX-37-2024.02.09_17_11.cut.tif	264119	4	5	5	0	448:21	1614060	47460	NA	7	150	350	HOM3 MEX6-D	Bingenheim / cress	HOM3 MEX6-D	cress	Bingenheim	NA	9.67	1.43	NA	4.65666666667	6.2992	NA	NA	19644	22	HOM3 MEX6-D	5	19644
2	0-100	GEX	38	22	H1.2024.02.05.GEX-38-2024.02.09_17_11.cut.tif	1640118	0.25987	0.00872	4.911655	0.102937	127.656595	130	-0.254823	1100.526415	51944897.440161	-88559.333119	0.822266	86.042964	0.031715	3.697718	0.00015	9.205672	391.50556	0.079353	0.018264	0.000417	0.004628	5.553328	4014.018974	Fri Mar 15 13:37:01.819404 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	22	H1.2024.02.05.GEX-38-2024.02.09_17_11.cut.tif	264119	4	5	5	0	448:11	1613460	38460	NA	7	150	350	HOM3 MEX6-D	Bingenheim / cress	HOM3 MEX6-D	cress	Bingenheim	NA	9.67	1.43	NA	4.3688	5.62186666667	NA	NA	19644	22	HOM3 MEX6-D	5	19644
2	0-100	GEX	39	23	H1.2024.02.05.GEX-39-2024.02.09_17_11.cut.tif	1640119	0.255774	0.008971	4.893606	0.169027	127.550545	130	-0.225892	1064.329276	46567433.937409	-69508.838836	0.79226	63.064074	0.029906	3.754436	0.000149	9.231912	437.822098	0.075019	0.016505	0.000462	0.004828	5.521977	3777.270251	Fri Mar 15 15:22:05.735055 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	23	H1.2024.02.05.GEX-39-2024.02.09_17_11.cut.tif	264119	5	6	6	0	447:31	1611060	36660	NA	7	150	350	HOM3 MEX6-E	Bingenheim / cress	HOM3 MEX6-E	cress	Bingenheim	NA	9.67	1.43	NA	4.4704	6.31613333333	NA	NA	19644	23	HOM3 MEX6-E	5	19644
2	0-100	GEX	40	19	H1.2024.02.05.GEX-40-2024.02.09_17_11.cut.tif	1640120	0.264512	0.008702	4.923412	0.301899	127.486141	130	-0.176293	1137.145768	59799603.258041	-58728.187092	0.838171	44.944159	0.033342	3.659366	0.000156	9.176124	366.814693	0.084642	0.020378	0.000467	0.004613	5.566013	4166.535572	Fri Mar 15 15:22:04.322459 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	19	H1.2024.02.05.GEX-40-2024.02.09_17_11.cut.tif	264119	1	2	2	0	446:51	1608660	39360	NA	7	150	350	HOM3 MEX6-A	Bingenheim / cress	HOM3 MEX6-A	cress	Bingenheim	NA	9.67	1.43	NA	4.4196	4.8768	NA	NA	19644	19	HOM3 MEX6-A	5	19644
2	0-100	GEX	41	23	H1.2024.02.05.GEX-41-2024.02.09_17_15.cut.tif	1640121	0.251491	0.00901	4.877648	0.202866	127.625339	130	-0.28508	1030.194156	46762084.266128	-92011.273225	0.794972	78.554641	0.030299	3.739536	0.000149	9.206352	424.590853	0.075002	0.016499	0.00043	0.004819	5.511642	3717.194296	Fri Mar 15 13:37:04.228277 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	23	H1.2024.02.05.GEX-41-2024.02.09_17_15.cut.tif	264119	5	6	6	0	449:31	1618260	44160	NA	7	150	350	HOM3 MEX6-E	Bingenheim / cress	HOM3 MEX6-E	cress	Bingenheim	NA	9.47	1.41	NA	4.63973333333	6.9088	NA	NA	19644	23	HOM3 MEX6-E	5	19644
2	0-100	GEX	42	20	H1.2024.02.05.GEX-42-2024.02.09_17_15.cut.tif	1640122	0.261054	0.008853	4.911156	0.379791	127.466704	130	-0.257382	1107.2728	54912318.929215	-84591.15483	0.815662	81.505835	0.031314	3.711173	0.00015	9.205519	403.2645	0.078477	0.01787	0.000428	0.004738	5.543382	3972.003793	Fri Mar 15 13:37:05.306715 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	20	H1.2024.02.05.GEX-42-2024.02.09_17_15.cut.tif	264119	2	3	3	0	450:21	1621260	43560	NA	7	150	350	HOM3 MEX6-B	Bingenheim / cress	HOM3 MEX6-B	cress	Bingenheim	NA	9.47	1.41	NA	4.5212	6.7056	NA	NA	19644	20	HOM3 MEX6-B	5	19644
2	0-100	GEX	43	19	H1.2024.02.05.GEX-43-2024.02.09_17_15.cut.tif	1640123	0.255064	0.009095	4.88768	0.439081	127.547595	130	-0.239056	1058.383813	51306058.489039	-74865.037653	0.786918	53.210566	0.029445	3.767426	0.000148	9.235243	448.023092	0.073919	0.016081	0.000444	0.004919	5.513595	3757.15176	Fri Mar 15 15:22:04.815912 2024	0	TEX	19644	264119	H1	2024.02.05	2024.02.05_13:39:00	720	156360	1260	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	19	H1.2024.02.05.GEX-43-2024.02.09_17_15.cut.tif	264119	1	2	2	0	448:21	1614060	41460	NA	7	150	350	HOM3 MEX6-A	Bingenheim / cress	HOM3 MEX6-A	cress	Bingenheim	NA	9.47	1.41	NA	4.5212	6.01133333333	NA	NA	19644	19	HOM3 MEX6-A	5	19644
2	0-100	GEY	1	30	H1.2024.02.14.GEY-01-2024.02.15_16_45.cut.tif	1640124	0.257615	0.00896	4.897696	0.467985	127.677763	130	-0.251084	1081.865354	50578964.747787	-98157.296863	0.796208	79.134207	0.030412	3.742471	0.000148	9.213037	431.439586	0.076614	0.017348	0.000412	0.004822	5.520311	3802.682228	Fri Mar 15 13:37:09.523874 2024	0	TEX	19644	264125	H1	2024.02.14	2024.02.14_13:54:00	660	92520	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	30	H1.2024.02.14.GEY-01-2024.02.15_16_45.cut.tif	264125	6	7	7	0	421:31	1517460	43860	NA	7	150	350	HOM3 MEX7-F	Bingenheim / cress	HOM3 MEX7-F	cress	Bingenheim	NA	8.5	1.67	1	4.6228	5.842	NA	NA	19644	30	HOM3 MEX7-F	5	19644
2	0-100	GEY	2	25	H1.2024.02.14.GEY-02-2024.02.15_16_45.cut.tif	1640125	0.255983	0.008932	4.896765	0.200876	127.578879	130	-0.204953	1066.543454	47740925.809512	-63474.958134	0.789413	63.612669	0.029372	3.766008	0.000145	9.247566	445.053778	0.074604	0.016512	0.00041	0.004801	5.525784	3781.738929	Fri Mar 15 13:37:07.621183 2024	0	TEX	19644	264125	H1	2024.02.14	2024.02.14_13:54:00	660	92520	1200	1	1	5	33	33	33	tiff2bw	equal	4	4	NA	gaussian	0	1	0	360	CircleCircle	0	NA	19644	25	H1.2024.02.14.GEY-02-2024.02.15_16_45.cut.tif	264125	1	2	2	0	446:31	1607460	38460	NA	7	150	350	HOM3 MEX7-A	Bingenheim / cress	HOM3 MEX7-A	cress	Bingenheim	NA	8.5	1.67	NA	4.14866666667	5.842	NA	NA	19644	25	HOM3 MEX7-A	5	19644
